prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,64,16,64,294.046
256,64,16,128,288.926
256,64,16,256,304.349
256,128,0,0,312.062
256,128,1,16,301.405
256,128,1,32,322.747
256,128,1,64,335.038
256,128,1,128,332.701
256,128,1,256,312.189
256,128,2,16,332.924
256,128,2,32,331.902
256,128,2,64,333.15
256,128,2,128,326.654
256,128,2,256,324.51
256,128,4,16,326.782
256,128,4,32,328.766
256,128,4,64,325.981
256,128,4,128,347.167
256,128,4,256,347.485
256,128,8,16,334.717
256,128,8,32,342.878
256,128,8,64,348.766
256,128,8,128,354.142
256,128,8,256,339.484
256,128,16,16,302.494
256,128,16,32,342.045
256,128,16,64,329.918
256,128,16,128,349.469
256,128,16,256,359.421
256,256,0,0,411.132
256,256,1,16,443.261
256,256,1,32,444.093
256,256,1,64,461.052
256,256,1,128,439.293
256,256,1,256,430.172
256,256,2,16,453.404
256,256,2,32,437.981
256,256,2,64,448.957
256,256,2,128,455.164
256,256,2,256,457.244
256,256,4,16,459.036
256,256,4,32,452.637
256,256,4,64,461.691
256,256,4,128,445.405
256,256,4,256,449.18
256,256,8,16,464.444
256,256,8,32,447.645
256,256,8,64,471.325
256,256,8,128,482.3
256,256,8,256,479.71
256,256,16,16,462.718
256,256,16,32,458.811
256,256,16,64,480.668
256,256,16,128,478.844
256,256,16,256,498.333
